,Cycle,Branch,State,Pollster,Grade,Population,Clinton_adj_poll,Trump_adj_poll
6014,2016,President,New York,Quinnipiac University,A-,rv,52.88933000000001,35.70807
6015,2016,President,New Mexico,Google Consumer Surveys,B,lv,44.32457,35.634209999999996
6016,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.38212,44.17451
6017,2016,President,U.S.,CVOTER International,C+,lv,48.053509999999996,44.81283
6018,2016,President,New Jersey,Ipsos,A-,lv,46.07847,35.22437
6019,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,46.45942,47.25718
6020,2016,President,Florida,Google Consumer Surveys,B,lv,38.63771,48.62693
6021,2016,President,Ohio,Ipsos,A-,lv,46.54807,41.79638
6022,2016,President,Arizona,Behavior Research Center (Rocky Mountain),A,rv,41.32508,39.74503
6023,2016,President,Massachusetts,Western New England University,A-,rv,58.88025,30.356890000000003
6024,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.430890000000005,42.144859999999994
6025,2016,President,North Carolina,Google Consumer Surveys,B,lv,40.81878,46.037409999999994
6026,2016,President,Louisiana,Google Consumer Surveys,B,lv,33.73745,55.25114
6027,2016,President,Virginia,Google Consumer Surveys,B,lv,45.68442,38.81243
6028,2016,President,New Jersey,Google Consumer Surveys,B,lv,45.12897,38.11025
6029,2016,President,U.S.,Ipsos,A-,lv,41.0895,40.3545
6030,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.37705,40.488040000000005
6031,2016,President,U.S.,YouGov,B,rv,43.89351,42.05291
6032,2016,President,Georgia,Google Consumer Surveys,B,lv,34.43319,53.4427
6033,2016,President,Florida,Ipsos,A-,lv,49.09735,43.71222
6034,2016,President,North Carolina,Ipsos,A-,lv,47.4248,45.3984
6035,2016,President,Colorado,Google Consumer Surveys,B,lv,46.30519,33.10236
6036,2016,President,Nebraska,Google Consumer Surveys,B,lv,39.65995,39.7677
6037,2016,President,Oregon,Google Consumer Surveys,B,lv,45.08563,34.91057
6038,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.366620000000005,40.431459999999994
6039,2016,President,Florida,Saint Leo University,C+,lv,46.64997,39.60568
6040,2016,President,California,Google Consumer Surveys,B,lv,51.18789,36.242670000000004
6041,2016,President,U.S.,Ipsos,A-,lv,40.20855,41.64687
6042,2016,President,Michigan,SurveyUSA,A,lv,44.75744,37.27707
6043,2016,President,U.S.,Ipsos,A-,lv,41.53889,41.77912
6044,2016,President,Idaho,Dan Jones & Associates,C+,a,30.83639,50.48251
6045,2016,President,U.S.,CVOTER International,C+,lv,48.1666,44.611709999999995
6046,2016,President,U.S.,Ipsos,A-,lv,40.42942,40.25659
6047,2016,President,U.S.,Ipsos,A-,lv,44.56009,39.451679999999996
6048,2016,President,U.S.,Ipsos,A-,lv,40.26086,39.59121
6049,2016,President,Arizona,Google Consumer Surveys,B,lv,44.48475,41.33616
6050,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.00311,41.66162
6051,2016,President,Illinois,Marist College,A,rv,54.298190000000005,35.1171
6052,2016,President,Missouri,Google Consumer Surveys,B,lv,44.343779999999995,41.69828
6053,2016,President,Michigan,Ipsos,A-,lv,42.08313,44.61443
6054,2016,President,Michigan,Google Consumer Surveys,B,lv,41.94751,39.09004
6055,2016,President,Indiana,Google Consumer Surveys,B,lv,41.73856,39.27557
6056,2016,President,Iowa,Google Consumer Surveys,B,lv,47.59905,42.5379
6057,2016,President,U.S.,CVOTER International,C+,lv,48.18663,44.78709
6058,2016,President,U.S.,Ipsos,A-,lv,43.18748,41.11829
6059,2016,President,U.S.,Ipsos,A-,lv,43.838029999999996,37.83018
6060,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.41853,42.668040000000005
6061,2016,President,Kentucky,Google Consumer Surveys,B,lv,40.283390000000004,44.27904
6062,2016,President,U.S.,CVOTER International,C+,lv,46.74085,46.559670000000004
6063,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.84823,41.908590000000004
6064,2016,President,Kansas,Google Consumer Surveys,B,lv,41.95049,39.76486
6065,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,43.32788,44.034420000000004
6066,2016,President,Wisconsin,St. Norbert College,A-,rv,45.15401,37.697359999999996
6067,2016,President,Arizona,Ipsos,A-,lv,38.08081,48.530809999999995
6068,2016,President,U.S.,Ipsos,A-,lv,44.609559999999995,37.59479
6069,2016,President,U.S.,Ipsos,A-,lv,42.586490000000005,38.248470000000005
6070,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.47153,42.4614
6071,2016,President,South Carolina,Google Consumer Surveys,B,lv,36.79524,48.21607
6072,2016,President,Connecticut,Google Consumer Surveys,B,lv,48.86306,36.45436
6073,2016,President,Virginia,Ipsos,A-,lv,44.280359999999995,40.40589
6074,2016,President,U.S.,Ipsos,A-,lv,41.05857,40.94737
6075,2016,President,Washington,Google Consumer Surveys,B,lv,50.36142,34.00166
6076,2016,President,U.S.,CBS News/New York Times,A-,rv,48.00062,43.920390000000005
6077,2016,President,U.S.,CVOTER International,C+,lv,47.18927,46.31369
6078,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.498940000000005,41.609809999999996
6079,2016,President,Louisiana,JMC Enterprises,C,lv,35.560359999999996,53.63009
6080,2016,President,New York,Google Consumer Surveys,B,lv,48.9023,38.91816
6081,2016,President,U.S.,SurveyMonkey,C-,lv,45.59953,41.42622
6082,2016,President,U.S.,CVOTER International,C+,lv,45.94786,46.54548
6083,2016,President,Colorado,Ipsos,A-,lv,40.59832,39.50476
6084,2016,President,Wisconsin,Google Consumer Surveys,B,lv,47.17099,36.34752
6085,2016,President,U.S.,Morning Consult,,rv,45.371959999999994,40.5476
6086,2016,President,Ohio,Google Consumer Surveys,B,lv,36.163059999999994,43.46865
6087,2016,President,New Jersey,Rutgers University,B-,rv,48.18893,40.67153
6088,2016,President,U.S.,YouGov,B,rv,45.75558,42.0743
6089,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.12053,41.95516
6090,2016,President,North Carolina,Ipsos,A-,lv,46.45304,46.65285
6091,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.44166,40.72571
6092,2016,President,Georgia,Lake Research Partners,B+,lv,47.894040000000004,39.373709999999996
6093,2016,President,Minnesota,Google Consumer Surveys,B,lv,44.02248,34.425259999999994
6094,2016,President,Florida,Gravis Marketing,B-,rv,46.40732,43.19724
6095,2016,President,U.S.,CVOTER International,C+,lv,45.79857,46.362140000000004
6096,2016,President,Texas,Google Consumer Surveys,B,lv,41.263040000000004,46.30703
6097,2016,President,Michigan,Ipsos,A-,lv,42.69656,44.00611
6098,2016,President,Alabama,Google Consumer Surveys,B,lv,26.216079999999998,63.48619
6099,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,43.15775,47.47118
6100,2016,President,Florida,Google Consumer Surveys,B,lv,38.06732,48.831990000000005
6101,2016,President,U.S.,Google Consumer Surveys,B,lv,42.42066,42.55335
6102,2016,President,Maryland,Google Consumer Surveys,B,lv,55.76794,30.66062
6103,2016,President,U.S.,Ipsos,A-,lv,40.24263,42.125409999999995
6104,2016,President,Indiana,Public Opinion Strategies,B,lv,36.55243,48.57008
6105,2016,President,U.S.,CVOTER International,C+,lv,46.556290000000004,45.61108
6106,2016,President,Oregon,Google Consumer Surveys,B,lv,52.21853,35.90102
6107,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.37767,43.995740000000005
6108,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.530770000000004,42.56577
6109,2016,President,New Jersey,Google Consumer Surveys,B,lv,44.91827,40.997479999999996
6110,2016,President,Georgia,Opinion Savvy/InsiderAdvantage,C-,lv,39.59216,44.123000000000005
6111,2016,President,Virginia,Google Consumer Surveys,B,lv,43.25352,38.10033
6112,2016,President,U.S.,CVOTER International,C+,lv,46.1796,45.43375
6113,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.71816,42.92374
6114,2016,President,California,Google Consumer Surveys,B,lv,51.0159,35.13425
6115,2016,President,Tennessee,Google Consumer Surveys,B,lv,31.68474,50.86919
6116,2016,President,Iowa,Google Consumer Surveys,B,lv,44.84428,37.92535
6117,2016,President,North Carolina,Google Consumer Surveys,B,lv,39.7941,46.41299
6118,2016,President,Illinois,Google Consumer Surveys,B,lv,41.84122,37.54168
6119,2016,President,Massachusetts,Google Consumer Surveys,B,lv,57.6053,31.85442
6120,2016,President,Indiana,Google Consumer Surveys,B,lv,38.80881,45.10119
6121,2016,President,U.S.,Public Policy Polling,B+,v,43.64148,41.90358
6122,2016,President,U.S.,Google Consumer Surveys,B,lv,41.70285,39.386559999999996
6123,2016,President,Arizona,Google Consumer Surveys,B,lv,42.18508,36.27135
6124,2016,President,Colorado,Google Consumer Surveys,B,lv,47.68967,33.469120000000004
6125,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.33128,43.296859999999995
6126,2016,President,California,Greenberg Quinlan Rosner/American Viewpoint,B+,lv,54.68468000000001,31.49959
6127,2016,President,U.S.,CVOTER International,C+,lv,46.365759999999995,45.71582
6128,2016,President,Ohio,YouGov,B,lv,43.45364,39.48554
6129,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.374829999999996,42.26397
6130,2016,President,U.S.,Marist College,A,rv,47.37489,44.45391
6131,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.295840000000005,43.57866
6132,2016,President,Missouri,Google Consumer Surveys,B,lv,42.55219,43.88752
6133,2016,President,Georgia,Google Consumer Surveys,B,lv,34.32875,50.72117
6134,2016,President,U.S.,Ipsos,A-,lv,39.40891,43.240140000000004
6135,2016,President,Michigan,Google Consumer Surveys,B,lv,40.439820000000005,42.34132
6136,2016,President,Michigan,Marist College,A,rv,48.7291,38.53365
6137,2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,42.78051,40.026959999999995
6138,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,44.03818,41.93994
6139,2016,President,Washington,Google Consumer Surveys,B,lv,50.14206,37.03502
6140,2016,President,U.S.,YouGov,B,rv,43.61329,40.113490000000006
6141,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.25893,42.39689
6142,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.46282,39.78872
6143,2016,President,U.S.,CVOTER International,C+,lv,47.60331,44.13691
6144,2016,President,Missouri,DFM Research,B-,lv,38.87427,42.275859999999994
6145,2016,President,U.S.,Morning Consult,,rv,45.58181,43.27819
6146,2016,President,Minnesota,Google Consumer Surveys,B,lv,47.70004,35.389720000000004
6147,2016,President,Wisconsin,Google Consumer Surveys,B,lv,49.10868,37.31792
6148,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.618320000000004,43.526509999999995
6149,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.29704,43.40435
6150,2016,President,U.S.,Suffolk University,B+,lv,48.38623,40.432190000000006
6151,2016,President,U.S.,George Washington University (Battleground),B,lv,44.47699,44.01234
6152,2016,President,New York,Emerson College,B,lv,52.1495,36.043240000000004
6153,2016,President,U.S.,SurveyMonkey,C-,lv,45.796279999999996,41.65713
6154,2016,President,Texas,Google Consumer Surveys,B,lv,39.91151,47.94616
6155,2016,President,Georgia,Landmark Communications,B,lv,39.08502,42.51228
6156,2016,President,New York,Google Consumer Surveys,B,lv,46.18427,36.98012
6157,2016,President,U.S.,Selzer & Company,A+,lv,51.6403,36.54652
6158,2016,President,Virginia,Google Consumer Surveys,B,lv,47.135020000000004,35.34687
6159,2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.32418,42.35445
6160,2016,President,Michigan,Google Consumer Surveys,B,lv,44.05376,38.57759
6161,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.73581,43.719159999999995
6162,2016,President,U.S.,Google Consumer Surveys,B,lv,43.62627,41.26746
6163,2016,President,U.S.,CVOTER International,C+,lv,47.297709999999995,44.24528
6164,2016,President,Ohio,Google Consumer Surveys,B,lv,37.807159999999996,44.546409999999995
6165,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.42977,42.18262
6166,2016,President,Wisconsin,Emerson College,B,lv,44.368190000000006,36.42067
6167,2016,President,U.S.,Ipsos,A-,lv,42.454209999999996,39.36849
6168,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.34955,41.30447
6169,2016,President,U.S.,Morning Consult,,rv,41.05232,47.094879999999996
6170,2016,President,California,Google Consumer Surveys,B,lv,47.7276,36.98672
6171,2016,President,New Jersey,Google Consumer Surveys,B,lv,49.35883,38.22809
6172,2016,President,U.S.,CVOTER International,C+,lv,47.811040000000006,43.8284
6173,2016,President,U.S.,CVOTER International,C+,lv,48.95463,42.6567
6174,2016,President,Colorado,Google Consumer Surveys,B,lv,43.78484,37.72664
6175,2016,President,U.S.,CNN/Opinion Research Corp.,A-,rv,53.13799,41.85085
6176,2016,President,Florida,Associated Industries of Florida,,lv,48.36088,39.64897
6177,2016,President,Florida,Google Consumer Surveys,B,lv,39.642559999999996,49.717490000000005
6178,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.402229999999996,42.22112
6179,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.16195,43.54555
6180,2016,President,Illinois,Google Consumer Surveys,B,lv,42.42691,38.0063
6181,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.47067,38.84608
6182,2016,President,Arizona,Google Consumer Surveys,B,lv,44.0868,42.51047
6183,2016,President,Indiana,Google Consumer Surveys,B,lv,38.4516,45.07608
6184,2016,President,U.S.,Ipsos,A-,lv,42.98958,39.595009999999995
6185,2016,President,Virginia,Roanoke College,C+,lv,36.93183,40.45248
6186,2016,President,North Carolina,Google Consumer Surveys,B,lv,40.28257,44.560590000000005
6187,2016,President,U.S.,CVOTER International,C+,lv,48.77142,42.600770000000004
6188,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.415040000000005,42.484429999999996
6189,2016,President,U.S.,SurveyMonkey,C-,rv,43.259240000000005,41.31583
6190,2016,President,Texas,SurveyUSA,A,lv,40.24308,46.012209999999996
6191,2016,President,U.S.,Monmouth University,A+,rv,42.757529999999996,39.48383
6192,2016,President,U.S.,Gravis Marketing,B-,rv,50.420559999999995,49.02065
6193,2016,President,U.S.,Ipsos,A-,lv,44.43482,38.91585
6194,2016,President,Missouri,Google Consumer Surveys,B,lv,45.74293,38.095040000000004
6195,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.01508,42.22981
6196,2016,President,North Carolina,Elon University,B+,rv,44.52055,43.10338
6197,2016,President,Wisconsin,Gravis Marketing,B-,rv,49.7335,44.60006
6198,2016,President,U.S.,CVOTER International,C+,lv,48.54725,43.08885
6199,2016,President,U.S.,YouGov,B,rv,46.52983,44.109359999999995
6200,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,47.20102,39.92476
6201,2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.45333,41.136829999999996
6202,2016,President,U.S.,Ipsos,A-,lv,44.16368,37.34137
6203,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.38929,41.892379999999996
6204,2016,President,U.S.,CVOTER International,C+,lv,47.6319,43.61241
6205,2016,President,Arizona,Merrill Poll,B,lv,37.27939,40.386720000000004
6206,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.46715,40.09551
6207,2016,President,U.S.,CVOTER International,C+,lv,47.964529999999996,43.54779
6208,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.1651,44.55721
6209,2016,President,U.S.,CVOTER International,C+,lv,47.114020000000004,43.97145
6210,2016,President,U.S.,Ipsos,A-,lv,46.16788,36.67427
6211,2016,President,U.S.,SurveyMonkey,C-,rv,44.20789,43.97286
6212,2016,President,U.S.,American Research Group,C+,rv,45.514590000000005,47.17305
6213,2016,President,U.S.,Ipsos,A-,lv,46.0663,36.80198
6214,2016,President,Wisconsin,Google Consumer Surveys,B,lv,51.11745,34.180820000000004
6215,2016,President,New York,Google Consumer Surveys,B,lv,48.15781,35.59689
6216,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.367709999999995,42.95641
6217,2016,President,U.S.,Ipsos,A-,lv,46.45691,35.33233
6218,2016,President,U.S.,IBD/TIPP,A-,rv,48.586729999999996,43.1254
6219,2016,President,Maine,Critical Insights,C,lv,41.262370000000004,36.13089
6220,2016,President,Ohio,Google Consumer Surveys,B,lv,36.43308,43.20013
6221,2016,President,U.S.,CVOTER International,C+,lv,47.571329999999996,43.6326
6222,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.28132,41.44555
6223,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.026309999999995,42.7482
6224,2016,President,Texas,Google Consumer Surveys,B,lv,37.962309999999995,49.91361
6225,2016,President,U.S.,Ipsos,A-,lv,47.257,34.46787
6226,2016,President,U.S.,CVOTER International,C+,lv,48.22934,42.20303
6227,2016,President,U.S.,Ipsos,A-,lv,47.66806,34.88542
6228,2016,President,Florida,Google Consumer Surveys,B,lv,41.36976,47.86957
6229,2016,President,California,Google Consumer Surveys,B,lv,50.56085,34.99387
6230,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.01701,41.98486
6231,2016,President,U.S.,CVOTER International,C+,lv,46.234120000000004,44.373940000000005
6232,2016,President,U.S.,YouGov,B,rv,45.2144,43.737829999999995
6233,2016,President,U.S.,Ipsos,A-,lv,46.65036,36.09401
6234,2016,President,Illinois,Google Consumer Surveys,B,lv,43.924609999999994,36.09773
6235,2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.2998,42.39843
6236,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.94474,42.87379
6237,2016,President,U.S.,CVOTER International,C+,lv,46.64152,43.4558
6238,2016,President,U.S.,Ipsos,A-,lv,47.9169,36.49688
6239,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.26147,41.488890000000005
6240,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,38.26197,45.71523
6241,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.27805,43.446459999999995
6242,2016,President,U.S.,CVOTER International,C+,lv,48.549690000000005,41.49857
6243,2016,President,U.S.,Ipsos,A-,lv,46.79898,38.79205
6244,2016,President,U.S.,Morning Consult,,rv,43.41166,42.22229
6245,2016,President,U.S.,CVOTER International,C+,lv,47.24763,42.72674
6246,2016,President,U.S.,Ipsos,A-,lv,46.4859,38.488
6247,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.24604,40.52942
6248,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.714209999999994,43.898540000000004
6249,2016,President,U.S.,Google Consumer Surveys,B,lv,39.91939,42.82241
6250,2016,President,U.S.,CVOTER International,C+,lv,47.97562,42.05873
6251,2016,President,U.S.,Ipsos,A-,lv,46.86293,38.39849
6252,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.261759999999995,43.16963
6253,2016,President,California,SurveyMonkey,C-,lv,55.08915,30.923029999999997
6254,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,48.80017,43.267540000000004
6255,2016,President,U.S.,Ipsos,A-,lv,47.246990000000004,37.90567
6256,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.216159999999995,42.38799
6257,2016,President,U.S.,Ipsos,A-,lv,46.71244,36.81539
6258,2016,President,Florida,CNN/Opinion Research Corp.,A-,rv,48.53463,44.05086
6259,2016,President,U.S.,Gravis Marketing,B-,rv,50.73741,47.97918
6260,2016,President,U.S.,Ipsos,A-,lv,45.72743,38.41186
6261,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.65948,42.49111
6262,2016,President,U.S.,CVOTER International,C+,lv,47.9102,42.04467
6263,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.83307,42.27941
6264,2016,President,U.S.,Ipsos,A-,lv,46.494009999999996,38.222190000000005
6265,2016,President,U.S.,The Times-Picayune/Lucid,,lv,50.00935,39.79043
6266,2016,President,West Virginia,Orion Strategies,B-,lv,23.69489,61.27721999999999
6267,2016,President,U.S.,SurveyMonkey,C-,rv,43.138909999999996,41.60929
